Tempo_ms;ADC_Bruto;Forca_kg
243754;2512;0,73
243755;2518;0,88
243756;2512;0,73
243757;2483;0,00
243758;2523;1,01
243759;2513;0,75
243760;2522;0,98
243761;2510;0,68
243762;2527;1,11
243763;2517;0,86
243764;2521;0,96
243765;2510;0,68
243766;2527;1,11
243767;2513;0,75
243768;2514;0,78
243769;2524;1,03
243770;2518;0,88
243771;2522;0,98
243772;2513;0,75
243773;2478;0,00
243774;2514;0,78
243775;2525;1,06
243776;2476;0,00
243777;2515;0,80
243778;2533;1,26
243779;2512;0,73
243780;2540;1,44
243781;2518;0,88
243782;2512;0,73
243783;2525;1,06
243784;2510;0,68
243785;2503;0,50
243786;2519;0,91
243787;2503;0,50
243788;2512;0,73
243789;2523;1,01
243790;2513;0,75
243791;2513;0,75
243792;2512;0,73
243793;2515;0,80
243794;2526;1,08
243795;2529;1,16
243796;2499;0,40
243797;2509;0,65
243798;2519;0,91
243799;2547;1,61
243800;2507;0,60
243801;2503;0,50
243802;2535;1,31
243803;2494;0,27
243804;2474;0,00
243805;2515;0,80
243806;2511;0,70
243807;2512;0,73
243808;2528;1,13
243809;2503;0,50
243810;2531;1,21
243811;2518;0,88
243812;2523;1,01
243813;2519;0,91
243814;2523;1,01
243815;2507;0,60
243816;2501;0,45
243817;2471;0,00
243818;2512;0,73
243819;2514;0,78
243820;2529;1,16
243821;2503;0,50
243822;2530;1,18
243823;2502;0,48
243824;2533;1,26
243825;2478;0,00
243826;2509;0,65
243827;2512;0,73
243828;2514;0,78
243829;2513;0,75
243830;2512;0,73
243831;2502;0,48
243832;2508;0,63
243833;2499;0,40
243834;2523;1,01
243835;2543;1,51
243836;2512;0,73
243837;2518;0,88
243838;2512;0,73
243839;2512;0,73
243840;2522;0,98
243841;2511;0,70
243842;2515;0,80
243843;2507;0,60
243844;2529;1,16
243845;2512;0,73
243846;2512;0,73
243847;2519;0,91
243848;2528;1,13
243849;2517;0,86
243850;2510;0,68
243851;2512;0,73
243852;2484;0,02
243853;2553;1,77
243854;2515;0,80
243855;2518;0,88
243856;2512;0,73
243857;2509;0,65
243858;2519;0,91
243859;2521;0,96
243860;2535;1,31
243861;2521;0,96
243862;2507;0,60
243863;2497;0,35
243864;2523;1,01
243865;2515;0,80
243866;2538;1,39
243867;2528;1,13
243868;2527;1,11
243869;2495;0,30
243870;2516;0,83
243871;2512;0,73
243872;2511;0,70
243873;2521;0,96
243874;2525;1,06
243875;2526;1,08
243876;2513;0,75
243877;2511;0,70
243878;2531;1,21
243879;2511;0,70
243880;2529;1,16
243881;2517;0,86
243882;2517;0,86
243883;2512;0,73
243884;2526;1,08
243885;2524;1,03
243886;2529;1,16
243887;2531;1,21
243888;2507;0,60
243889;2512;0,73
243890;2480;0,00
243891;2508;0,63
243892;2529;1,16
243893;2509;0,65
243894;2518;0,88
243895;2510;0,68
243896;2542;1,49
243897;2531;1,21
243898;2531;1,21
243899;2531;1,21
243900;2522;0,98
243901;2509;0,65
243902;2526;1,08
243903;2513;0,75
243904;2519;0,91
243905;2499;0,40
243906;2512;0,73
243907;2517;0,86
243908;2512;0,73
243909;2474;0,00
243910;2517;0,86
243911;2511;0,70
243912;2512;0,73
243913;2514;0,78
243914;2510;0,68
243915;2515;0,80
243916;2510;0,68
243917;2516;0,83
243918;2525;1,06
243919;2505;0,55
243920;2538;1,39
243921;2522;0,98
243922;2474;0,00
243923;2544;1,54
243924;2534;1,29
243925;2521;0,96
243926;2512;0,73
243927;2512;0,73
243928;2510;0,68
243929;2522;0,98
243930;2533;1,26
243931;2509;0,65
243932;2514;0,78
243933;2521;0,96
243934;2525;1,06
243935;2524;1,03
243936;2512;0,73
243937;2537;1,36
243938;2504;0,53
243939;2528;1,13
243940;2527;1,11
243941;2513;0,75
243942;2511;0,70
243943;2517;0,86
243944;2519;0,91
243945;2524;1,03
243946;2544;1,54
243947;2505;0,55
243948;2480;0,00
243949;2515;0,80
243950;2515;0,80
243951;2515;0,80
243952;2526;1,08
243953;2512;0,73
243954;2509;0,65
243955;2513;0,75
243956;2525;1,06
243957;2511;0,70
243958;2544;1,54
243959;2513;0,75
243960;2541;1,46
243961;2496;0,32
243962;2509;0,65
243963;2509;0,65
243964;2517;0,86
243965;2514;0,78
243966;2544;1,54
243967;2517;0,86
243968;2518;0,88
243969;2512;0,73
243970;2513;0,75
243971;2517;0,86
243972;2519;0,91
243973;2510;0,68
243974;2525;1,06
243975;2512;0,73
243976;2520;0,93
243977;2506;0,58
243978;2558;1,89
243979;2512;0,73
243980;2513;0,75
243981;2521;0,96
243982;2521;0,96
243983;2515;0,80
243984;2525;1,06
243985;2474;0,00
243986;2521;0,96
243987;2512;0,73
243988;2517;0,86
243989;2510;0,68
243990;2514;0,78
243991;2528;1,13
243992;2535;1,31
243993;2528;1,13
243994;2526;1,08
243995;2519;0,91
243996;2519;0,91
243997;2543;1,51
243998;2520;0,93
243999;2496;0,32
244000;2496;0,32
244001;2509;0,65
244002;2512;0,73
244003;2499;0,40
244004;2525;1,06
244005;2517;0,86
244006;2524;1,03
244007;2475;0,00
244008;2513;0,75
244009;2514;0,78
244010;2531;1,21
244011;2508;0,63
244012;2533;1,26
244013;2530;1,18
244014;2524;1,03
244015;2499;0,40
244016;2512;0,73
244017;2505;0,55
244018;2501;0,45
244019;2482;0,00
244020;2525;1,06
244021;2539;1,41
244022;2519;0,91
244023;2512;0,73
244024;2515;0,80
244025;2512;0,73
244026;2554;1,79
244027;2512;0,73
244028;2522;0,98
244029;2531;1,21
244030;2526;1,08
244031;2517;0,86
244032;2511;0,70
244033;2523;1,01
244034;2530;1,18
244035;2523;1,01
244036;2532;1,23
244037;2523;1,01
244038;2514;0,78
244039;2519;0,91
244040;2497;0,35
244041;2515;0,80
244042;2505;0,55
244043;2522;0,98
244044;2512;0,73
244045;2513;0,75
244046;2520;0,93
244047;2511;0,70
244048;2534;1,29
244049;2514;0,78
244050;2559;1,92
244051;2518;0,88
244052;2527;1,11
244053;2519;0,91
244054;2528;1,13
244055;2525;1,06
244056;2505;0,55
244057;2510;0,68
244058;2541;1,46
244059;2534;1,29
244060;2523;1,01
244061;2532;1,23
244062;2514;0,78
244063;2523;1,01
244064;2512;0,73
244065;2539;1,41
244066;2522;0,98
244067;2512;0,73
244068;2518;0,88
244069;2503;0,50
244070;2546;1,59
244071;2512;0,73
244072;2531;1,21
244073;2512;0,73
244074;2512;0,73
244075;2522;0,98
244076;2531;1,21
244077;2507;0,60
244078;2529;1,16
244079;2527;1,11
244080;2517;0,86
244081;2515;0,80
244082;2502;0,48
244083;2513;0,75
244084;2522;0,98
244085;2516;0,83
244086;2531;1,21
244087;2539;1,41
244088;2516;0,83
244089;2528;1,13
244090;2559;1,92
244091;2511;0,70
244092;2524;1,03
244093;2559;1,92
244094;2535;1,31
244095;2527;1,11
244096;2512;0,73
244097;2515;0,80
244098;2539;1,41
244099;2515;0,80
244100;2534;1,29
244101;2535;1,31
244102;2527;1,11
244103;2531;1,21
244104;2511;0,70
244105;2509;0,65
244106;2535;1,31
244107;2512;0,73
244108;2523;1,01
244109;2528;1,13
244110;2533;1,26
244111;2523;1,01
244112;2534;1,29
244113;2528;1,13
244114;2546;1,59
244115;2522;0,98
244116;2521;0,96
244117;2523;1,01
244118;2527;1,11
244119;2522;0,98
244120;2528;1,13
244121;2522;0,98
244122;2553;1,77
244123;2512;0,73
244124;2530;1,18
244125;2517;0,86
244126;2519;0,91
244127;2559;1,92
244128;2515;0,80
244129;2508;0,63
244130;2531;1,21
244131;2525;1,06
244132;2509;0,65
244133;2529;1,16
244134;2516;0,83
244135;2558;1,89
244136;2530;1,18
244137;2513;0,75
244138;2535;1,31
244139;2519;0,91
244140;2543;1,51
244141;2544;1,54
244142;2559;1,92
244143;2516;0,83
244144;2533;1,26
244145;2519;0,91
244146;2512;0,73
244147;2542;1,49
244148;2515;0,80
244149;2519;0,91
244150;2510;0,68
244151;2517;0,86
244152;2539;1,41
244153;2515;0,80
244154;2519;0,91
244155;2533;1,26
244156;2544;1,54
244157;2553;1,77
244158;2520;0,93
244159;2471;0,00
244160;2507;0,60
244161;2517;0,86
244162;2517;0,86
244163;2529;1,16
244164;2512;0,73
244165;2524;1,03
244166;2513;0,75
244167;2526;1,08
244168;2518;0,88
244169;2503;0,50
244170;2531;1,21
244171;2503;0,50
244172;2537;1,36
244173;2539;1,41
244174;2533;1,26
244175;2512;0,73
244176;2538;1,39
244177;2507;0,60
244178;2539;1,41
244179;2522;0,98
244180;2532;1,23
244181;2525;1,06
244182;2502;0,48
244183;2512;0,73
244184;2522;0,98
244185;2556;1,84
244186;2535;1,31
244187;2514;0,78
244188;2533;1,26
244189;2518;0,88
244190;2515;0,80
244191;2511;0,70
244192;2551;1,72
244193;2525;1,06
244194;2532;1,23
244195;2517;0,86
244196;2519;0,91
244197;2551;1,72
244198;2518;0,88
244199;2545;1,56
244200;2512;0,73
244201;2543;1,51
244202;2523;1,01
244203;2528;1,13
244204;2531;1,21
244205;2518;0,88
244206;2532;1,23
244207;2543;1,51
244208;2539;1,41
244209;2538;1,39
244210;2527;1,11
244211;2539;1,41
244212;2512;0,73
244213;2516;0,83
244214;2541;1,46
244215;2524;1,03
244216;2513;0,75
244217;2512;0,73
244218;2544;1,54
244219;2513;0,75
244220;2512;0,73
244221;2501;0,45
244222;2512;0,73
244223;2505;0,55
244224;2533;1,26
244225;2518;0,88
244226;2532;1,23
244227;2521;0,96
244228;2512;0,73
244229;2549;1,66
244230;2509;0,65
244231;2531;1,21
244232;2558;1,89
244233;2502;0,48
244234;2512;0,73
244235;2534;1,29
244236;2512;0,73
244237;2512;0,73
244238;2535;1,31
244239;2522;0,98
244240;2534;1,29
244241;2513;0,75
244242;2525;1,06
244243;2514;0,78
244244;2511;0,70
244245;2513;0,75
244246;2537;1,36
244247;2531;1,21
244248;2518;0,88
244249;2512;0,73
244250;2526;1,08
244251;2527;1,11
244252;2511;0,70
244253;2515;0,80
244254;2507;0,60
244255;2522;0,98
244256;2513;0,75
244257;2517;0,86
244258;2512;0,73
244259;2528;1,13
244260;2544;1,54
244261;2512;0,73
244262;2521;0,96
244263;2501;0,45
244264;2549;1,66
244265;2517;0,86
244266;2542;1,49
244267;2512;0,73
244268;2531;1,21
244269;2512;0,73
244270;2525;1,06
244271;2512;0,73
244272;2538;1,39
244273;2505;0,55
244274;2557;1,87
244275;2534;1,29
244276;2550;1,69
244277;2518;0,88
244278;2513;0,75
244279;2518;0,88
244280;2519;0,91
244281;2510;0,68
244282;2489;0,15
244283;2497;0,35
244284;2522;0,98
244285;2506;0,58
244286;2529;1,16
244287;2511;0,70
244288;2530;1,18
244289;2526;1,08
244290;2535;1,31
244291;2535;1,31
244292;2519;0,91
244293;2543;1,51
244294;2511;0,70
244295;2518;0,88
244296;2511;0,70
244297;2502;0,48
244298;2519;0,91
244299;2527;1,11
244300;2533;1,26
244301;2527;1,11
244302;2549;1,66
244303;2512;0,73
244304;2525;1,06
244305;2547;1,61
244306;2509;0,65
244307;2554;1,79
244308;2538;1,39
244309;2484;0,02
244310;2533;1,26
244311;2512;0,73
244312;2543;1,51
244313;2496;0,32
244314;2544;1,54
244315;2518;0,88
244316;2544;1,54
244317;2495;0,30
244318;2544;1,54
244319;2518;0,88
244320;2512;0,73
244321;2530;1,18
244322;2535;1,31
244323;2518;0,88
244324;2527;1,11
244325;2531;1,21
244326;2528;1,13
244327;2521;0,96
244328;2523;1,01
244329;2509;0,65
244330;2519;0,91
244331;2539;1,41
244332;2533;1,26
244333;2511;0,70
244334;2527;1,11
244335;2526;1,08
244336;2538;1,39
244337;2526;1,08
244338;2515;0,80
244339;2514;0,78
244340;2529;1,16
244341;2514;0,78
244342;2517;0,86
244343;2514;0,78
244344;2535;1,31
244345;2533;1,26
244346;2537;1,36
244347;2519;0,91
244348;2526;1,08
244349;2529;1,16
244350;2512;0,73
244351;2539;1,41
244352;2527;1,11
244353;2523;1,01
244354;2515;0,80
244355;2522;0,98
244356;2542;1,49
244357;2505;0,55
244358;2519;0,91
244359;2519;0,91
244360;2536;1,34
244361;2534;1,29
244362;2512;0,73
244363;2512;0,73
244364;2512;0,73
244365;2519;0,91
244366;2523;1,01
244367;2515;0,80
244368;2551;1,72
244369;2532;1,23
244370;2508;0,63
244371;2523;1,01
244372;2521;0,96
244373;2528;1,13
244374;2531;1,21
244375;2528;1,13
244376;2503;0,50
244377;2538;1,39
244378;2534;1,29
244379;2514;0,78
244380;2544;1,54
244381;2509;0,65
244382;2549;1,66
244383;2523;1,01
244384;2545;1,56
244385;2554;1,79
244386;2543;1,51
244387;2512;0,73
244388;2531;1,21
244389;2517;0,86
244390;2521;0,96
244391;2521;0,96
244392;2543;1,51
244393;2526;1,08
244394;2531;1,21
244395;2509;0,65
244396;2542;1,49
244397;2513;0,75
244398;2521;0,96
244399;2527;1,11
244400;2520;0,93
244401;2495;0,30
244402;2527;1,11
244403;2514;0,78
244404;2557;1,87
244405;2533;1,26
244406;2521;0,96
244407;2513;0,75
244408;2523;1,01
244409;2520;0,93
244410;2529;1,16
244411;2533;1,26
244412;2522;0,98
244413;2539;1,41
244414;2535;1,31
244415;2537;1,36
244416;2509;0,65
244417;2537;1,36
244418;2535;1,31
244419;2513;0,75
244420;2541;1,46
244421;2527;1,11
244422;2518;0,88
244423;2528;1,13
244424;2531;1,21
244425;2530;1,18
244426;2501;0,45
244427;2528;1,13
244428;2530;1,18
244429;2511;0,70
244430;2512;0,73
244431;2530;1,18
244432;2513;0,75
244433;2514;0,78
244434;2530;1,18
244435;2518;0,88
244436;2511;0,70
244437;2519;0,91
244438;2523;1,01
244439;2523;1,01
244440;2534;1,29
244441;2522;0,98
244442;2506;0,58
244443;2527;1,11
244444;2531;1,21
244445;2528;1,13
244446;2559;1,92
244447;2515;0,80
244448;2511;0,70
244449;2524;1,03
244450;2511;0,70
244451;2533;1,26
244452;2535;1,31
244453;2512;0,73
244454;2518;0,88
244455;2521;0,96
244456;2534;1,29
244457;2512;0,73
244458;2558;1,89
244459;2555;1,82
244460;2544;1,54
244461;2544;1,54
244462;2541;1,46
244463;2514;0,78
244464;2517;0,86
244465;2511;0,70
244466;2523;1,01
244467;2529;1,16
244468;2523;1,01
244469;2514;0,78
244470;2514;0,78
244471;2529;1,16
244472;2507;0,60
244473;2537;1,36
244474;2532;1,23
244475;2512;0,73
244476;2517;0,86
244477;2522;0,98
244478;2541;1,46
244479;2512;0,73
244480;2516;0,83
244481;2518;0,88
244482;2528;1,13
244483;2531;1,21
244484;2519;0,91
244485;2526;1,08
244486;2518;0,88
244487;2521;0,96
244488;2526;1,08
244489;2517;0,86
244490;2523;1,01
244491;2527;1,11
244492;2534;1,29
244493;2510;0,68
244494;2521;0,96
244495;2528;1,13
244496;2528;1,13
244497;2524;1,03
244498;2534;1,29
244499;2480;0,00
244500;2519;0,91
244501;2528;1,13
244502;2527;1,11
244503;2523;1,01
244504;2533;1,26
244505;2515;0,80
244506;2539;1,41
244507;2523;1,01
244508;2497;0,35
244509;2519;0,91
244510;2541;1,46
244511;2522;0,98
244512;2529;1,16
244513;2524;1,03
244514;2517;0,86
244515;2478;0,00
244516;2544;1,54
244517;2513;0,75
244518;2533;1,26
244519;2538;1,39
244520;2538;1,39
244521;2512;0,73
244522;2522;0,98
244523;2481;0,00
244524;2528;1,13
244525;2518;0,88
244526;2512;0,73
244527;2506;0,58
244528;2541;1,46
244529;2529;1,16
244530;2517;0,86
244531;2529;1,16
244532;2512;0,73
244533;2513;0,75
244534;2527;1,11
244535;2520;0,93
244536;2527;1,11
244537;2525;1,06
244538;2524;1,03
244539;2517;0,86
244540;2521;0,96
244541;2533;1,26
244542;2512;0,73
244543;2513;0,75
244544;2529;1,16
244545;2511;0,70
244546;2525;1,06
244547;2511;0,70
244548;2532;1,23
244549;2521;0,96
244550;2519;0,91
244551;2527;1,11
244552;2522;0,98
244553;2512;0,73
244554;2511;0,70
244555;2519;0,91
244556;2519;0,91
244557;2512;0,73
244558;2532;1,23
244559;2514;0,78
244560;2485;0,05
244561;2511;0,70
244562;2517;0,86
244563;2509;0,65
244564;2517;0,86
244565;2512;0,73
244566;2550;1,69
244567;2531;1,21
244568;2499;0,40
244569;2512;0,73
244570;2507;0,60
244571;2538;1,39
244572;2534;1,29
244573;2532;1,23
244574;2508;0,63
244575;2534;1,29
244576;2525;1,06
244577;2501;0,45
244578;2527;1,11
244579;2533;1,26
244580;2528;1,13
244581;2533;1,26
244582;2513;0,75
244583;2513;0,75
244584;2518;0,88
244585;2515;0,80
244586;2513;0,75
244587;2535;1,31
244588;2512;0,73
244589;2512;0,73
244590;2526;1,08
244591;2526;1,08
244592;2525;1,06
244593;2516;0,83
244594;2512;0,73
244595;2515;0,80
244596;2544;1,54
244597;2512;0,73
244598;2542;1,49
244599;2526;1,08
244600;2533;1,26
244601;2518;0,88
244602;2505;0,55
244603;2531;1,21
244604;2545;1,56
244605;2538;1,39
244606;2522;0,98
244607;2523;1,01
244608;2530;1,18
244609;2544;1,54
244610;2512;0,73
244611;2523;1,01
244612;2528;1,13
244613;2515;0,80
244614;2517;0,86
244615;2556;1,84
244616;2548;1,64
244617;2521;0,96
244618;2531;1,21
244619;2506;0,58
244620;2499;0,40
244621;2485;0,05
244622;2526;1,08
244623;2547;1,61
244624;2558;1,89
244625;2519;0,91
244626;2533;1,26
244627;2527;1,11
244628;2527;1,11
244629;2518;0,88
244630;2544;1,54
244631;2542;1,49
244632;2533;1,26
244633;2517;0,86
244634;2530;1,18
244635;2516;0,83
244636;2530;1,18
244637;2512;0,73
244638;2528;1,13
244639;2524;1,03
244640;2513;0,75
244641;2541;1,46
244642;2502;0,48
244643;2523;1,01
244644;2510;0,68
244645;2509;0,65
244646;2525;1,06
244647;2512;0,73
244648;2535;1,31
244649;2527;1,11
244650;2544;1,54
244651;2525;1,06
244652;2515;0,80
244653;2529;1,16
244654;2526;1,08
244655;2537;1,36
244656;2540;1,44
244657;2527;1,11
244658;2531;1,21
244659;2521;0,96
244660;2454;0,00
244661;2523;1,01
244662;2542;1,49
244663;2509;0,65
244664;2511;0,70
244665;2523;1,01
244666;2538;1,39
244667;2512;0,73
244668;2534;1,29
244669;2518;0,88
244670;2521;0,96
244671;2529;1,16
244672;2513;0,75
244673;2514;0,78
244674;2528;1,13
244675;2526;1,08
244676;2519;0,91
244677;2518;0,88
244678;2533;1,26
244679;2531;1,21
244680;2518;0,88
244681;2535;1,31
244682;2535;1,31
244683;2528;1,13
244684;2534;1,29
244685;2535;1,31
244686;2509;0,65
244687;2537;1,36
244688;2521;0,96
244689;2545;1,56
244690;2517;0,86
244691;2533;1,26
244692;2559;1,92
244693;2517;0,86
244694;2512;0,73
244695;2524;1,03
244696;2530;1,18
244697;2522;0,98
244698;2509;0,65
244699;2533;1,26
244700;2509;0,65
244701;2489;0,15
244702;2512;0,73
244703;2537;1,36
244704;2547;1,61
244705;2531;1,21
244706;2525;1,06
244707;2516;0,83
244708;2516;0,83
244709;2523;1,01
244710;2543;1,51
244711;2531;1,21
244712;2544;1,54
244713;2517;0,86
244714;2531;1,21
244715;2514;0,78
244716;2538;1,39
244717;2509;0,65
244718;2515;0,80
244719;2530;1,18
244720;2522;0,98
244721;2527;1,11
244722;2516;0,83
244723;2519;0,91
244724;2513;0,75
244725;2525;1,06
244726;2497;0,35
244727;2539;1,41
244728;2538;1,39
244729;2499;0,40
244730;2522;0,98
244731;2511;0,70
244732;2543;1,51
244733;2539;1,41
244734;2519;0,91
244735;2480;0,00
244736;2505;0,55
244737;2512;0,73
244738;2523;1,01
244739;2528;1,13
244740;2515;0,80
244741;2545;1,56
244742;2544;1,54
244743;2531;1,21
244744;2513;0,75
244745;2523;1,01
244746;2539;1,41
244747;2527;1,11
244748;2498;0,37
244749;2537;1,36
244750;2541;1,46
244751;2510;0,68
244752;2530;1,18
244753;2506;0,58
244754;2534;1,29
244755;2474;0,00
244756;2512;0,73
244757;2533;1,26
244758;2538;1,39
244759;2527;1,11
244760;2514;0,78
244761;2541;1,46
244762;2519;0,91
244763;2536;1,34
244764;2533;1,26
244765;2544;1,54
244766;2535;1,31
244767;2458;0,00
244768;2556;1,84
244769;2537;1,36
244770;2523;1,01
244771;2496;0,32
244772;2527;1,11
244773;2528;1,13
244774;2550;1,69
244775;2508;0,63
244776;2559;1,92
244777;2523;1,01
244778;2542;1,49
244779;2511;0,70
244780;2506;0,58
244781;2544;1,54
244782;2476;0,00
244783;2509;0,65
244784;2514;0,78
244785;2496;0,32
244786;2537;1,36
244787;2511;0,70
244788;2492;0,22
244789;2512;0,73
244790;2530;1,18
244791;2545;1,56
244792;2539;1,41
244793;2512;0,73
244794;2543;1,51
244795;2514;0,78
244796;2510;0,68
244797;2529;1,16
244798;2559;1,92
244799;2523;1,01
244800;2496;0,32
244801;2522;0,98
244802;2544;1,54
244803;2534;1,29
244804;2506;0,58
244805;2517;0,86
244806;2519;0,91
244807;2522;0,98
244808;2541;1,46
244809;2530;1,18
244810;2525;1,06
244811;2515;0,80
244812;2513;0,75
244813;2508;0,63
244814;2528;1,13
244815;2522;0,98
244816;2512;0,73
244817;2522;0,98
244818;2539;1,41
244819;2517;0,86
244820;2525;1,06
244821;2521;0,96
244822;2512;0,73
244823;2499;0,40
244824;2528;1,13
244825;2539;1,41
244826;2535;1,31
244827;2514;0,78
244828;2529;1,16
244829;2515;0,80
244830;2510;0,68
244831;2514;0,78
244832;2495;0,30
244833;2512;0,73
244834;2527;1,11
244835;2509;0,65
244836;2493;0,25
244837;2516;0,83
244838;2547;1,61
244839;2512;0,73
244840;2529;1,16
244841;2535;1,31
244842;2495;0,30
244843;2518;0,88
244844;2519;0,91
244845;2513;0,75
244846;2542;1,49
244847;2533;1,26
244848;2512;0,73
244849;2509;0,65
244850;2547;1,61
244851;2519;0,91
244852;2533;1,26
244853;2513;0,75
244854;2530;1,18
244855;2529;1,16
244856;2544;1,54
244857;2518;0,88
244858;2527;1,11
244859;2537;1,36
244860;2545;1,56
244861;2519;0,91
244862;2496;0,32
244863;2518;0,88
244864;2533;1,26
244865;2504;0,53
244866;2528;1,13
244867;2527;1,11
244868;2538;1,39
244869;2503;0,50
244870;2522;0,98
244871;2519;0,91
244872;2509;0,65
244873;2529;1,16
244874;2506;0,58
244875;2479;0,00
244876;2514;0,78
244877;2545;1,56
244878;2478;0,00
244879;2484;0,02
244880;2559;1,92
244881;2519;0,91
244882;2533;1,26
244883;2501;0,45
244884;2531;1,21
244885;2513;0,75
244886;2512;0,73
244887;2511;0,70
244888;2511;0,70
244889;2544;1,54
244890;2533;1,26
244891;2549;1,66
244892;2526;1,08
244893;2545;1,56
244894;2546;1,59
244895;2535;1,31
244896;2558;1,89
244897;2526;1,08
244898;2521;0,96
244899;2512;0,73
244900;2499;0,40
244901;2477;0,00
244902;2512;0,73
244903;2543;1,51
244904;2517;0,86
244905;2506;0,58
244906;2503;0,50
244907;2543;1,51
244908;2512;0,73
244909;2512;0,73
244910;2519;0,91
244911;2513;0,75
244912;2512;0,73
244913;2517;0,86
244914;2514;0,78
244915;2549;1,66
244916;2519;0,91
244917;2543;1,51
244918;2512;0,73
244919;2533;1,26
244920;2503;0,50
244921;2518;0,88
244922;2512;0,73
244923;2531;1,21
244924;2529;1,16
244925;2539;1,41
244926;2509;0,65
244927;2499;0,40
244928;2511;0,70
244929;2523;1,01
244930;2515;0,80
244931;2519;0,91
244932;2499;0,40
244933;2527;1,11
244934;2512;0,73
244935;2498;0,37
244936;2518;0,88
244937;2511;0,70
244938;2512;0,73
244939;2513;0,75
244940;2496;0,32
244941;2512;0,73
244942;2514;0,78
244943;2506;0,58
244944;2495;0,30
244945;2503;0,50
244946;2534;1,29
244947;2499;0,40
244948;2497;0,35
244949;2549;1,66
244950;2521;0,96
244951;2521;0,96
244952;2512;0,73
244953;2507;0,60
244954;2518;0,88
244955;2547;1,61
244956;2507;0,60
244957;2523;1,01
244958;2519;0,91
244959;2527;1,11
244960;2491;0,20
244961;2559;1,92
244962;2523;1,01
244963;2541;1,46
244964;2511;0,70
244965;2528;1,13
244966;2511;0,70
244967;2529;1,16
244968;2525;1,06
244969;2527;1,11
244970;2475;0,00
244971;2544;1,54
244972;2480;0,00
244973;2471;0,00
244974;2517;0,86
244975;2507;0,60
