Tempo_ms;ADC_Bruto;Forca_kg
198249;2532;1,23
198250;2544;1,54
198251;2538;1,39
198252;2557;1,87
198253;2538;1,39
198254;2541;1,46
198255;2531;1,21
198256;2559;1,92
198257;2546;1,59
198258;2544;1,54
198259;2535;1,31
198260;2559;1,92
198261;2544;1,54
198262;2544;1,54
198263;2539;1,41
198264;2555;1,82
198265;2539;1,41
198266;2605;3,08
198267;2543;1,51
198268;2553;1,77
198269;2539;1,41
198270;2595;2,83
198271;2539;1,41
198272;2555;1,82
198273;2543;1,51
198274;2543;1,51
198275;2544;1,54
198276;2539;1,41
198277;2549;1,66
198278;2557;1,87
198279;2540;1,44
198280;2555;1,82
198281;2538;1,39
198282;2559;1,92
198283;2534;1,29
198284;2545;1,56
198285;2539;1,41
198286;2557;1,87
198287;2538;1,39
198288;2545;1,56
198289;2537;1,36
198290;2550;1,69
198291;2541;1,46
198292;2541;1,46
198293;2541;1,46
198294;2544;1,54
198295;2538;1,39
198296;2549;1,66
198297;2531;1,21
198298;2541;1,46
198299;2539;1,41
198300;2559;1,92
198301;2534;1,29
198302;2528;1,13
198303;2539;1,41
198304;2558;1,89
198305;2543;1,51
198306;2544;1,54
198307;2544;1,54
198308;2544;1,54
198309;2538;1,39
198310;2558;1,89
198311;2537;1,36
198312;2544;1,54
198313;2544;1,54
198314;2581;2,47
198315;2538;1,39
198316;2546;1,59
198317;2538;1,39
198318;2559;1,92
198319;2543;1,51
198320;2559;1,92
198321;2551;1,72
198322;2543;1,51
198323;2543;1,51
198324;2559;1,92
198325;2537;1,36
198326;2544;1,54
198327;2539;1,41
198328;2542;1,49
198329;2541;1,46
198330;2544;1,54
198331;2539;1,41
198332;2549;1,66
198333;2540;1,44
198334;2559;1,92
198335;2553;1,77
198336;2545;1,56
198337;2544;1,54
198338;2559;1,92
198339;2544;1,54
198340;2549;1,66
198341;2543;1,51
198342;2559;1,92
198343;2544;1,54
198344;2551;1,72
198345;2543;1,51
198346;2550;1,69
198347;2545;1,56
198348;2554;1,79
198349;2543;1,51
198350;2559;1,92
198351;2545;1,56
198352;2558;1,89
198353;2556;1,84
198354;2558;1,89
198355;2544;1,54
198356;2559;1,92
198357;2542;1,49
198358;2558;1,89
198359;2549;1,66
198360;2549;1,66
198361;2555;1,82
198362;2559;1,92
198363;2547;1,61
198364;2559;1,92
198365;2551;1,72
198366;2588;2,65
198367;2555;1,82
198368;2559;1,92
198369;2558;1,89
198370;2545;1,56
198371;2558;1,89
198372;2589;2,68
198373;2548;1,64
198374;2555;1,82
198375;2544;1,54
198376;2553;1,77
198377;2553;1,77
198378;2554;1,79
198379;2546;1,59
198380;2559;1,92
198381;2549;1,66
198382;2559;1,92
198383;2544;1,54
198384;2557;1,87
198385;2543;1,51
198386;2559;1,92
198387;2543;1,51
198388;2547;1,61
198389;2548;1,64
198390;2543;1,51
198391;2545;1,56
198392;2549;1,66
198393;2544;1,54
198394;2551;1,72
198395;2535;1,31
198396;2559;1,92
198397;2544;1,54
198398;2547;1,61
198399;2544;1,54
198400;2550;1,69
198401;2541;1,46
198402;2555;1,82
198403;2544;1,54
198404;2544;1,54
198405;2542;1,49
198406;2551;1,72
198407;2544;1,54
198408;2547;1,61
198409;2539;1,41
198410;2608;3,16
198411;2535;1,31
198412;2548;1,64
198413;2540;1,44
198414;2544;1,54
198415;2538;1,39
198416;2544;1,54
198417;2537;1,36
198418;2547;1,61
198419;2538;1,39
198420;2544;1,54
198421;2544;1,54
198422;2544;1,54
198423;2544;1,54
198424;2551;1,72
198425;2554;1,79
198426;2550;1,69
198427;2543;1,51
198428;2555;1,82
198429;2544;1,54
198430;2553;1,77
198431;2544;1,54
198432;2559;1,92
198433;2542;1,49
198434;2537;1,36
198435;2544;1,54
198436;2559;1,92
198437;2539;1,41
198438;2559;1,92
198439;2549;1,66
198440;2557;1,87
198441;2544;1,54
198442;2559;1,92
198443;2544;1,54
198444;2582;2,50
198445;2554;1,79
198446;2559;1,92
198447;2554;1,79
198448;2550;1,69
198449;2543;1,51
198450;2547;1,61
198451;2553;1,77
198452;2558;1,89
198453;2545;1,56
198454;2555;1,82
198455;2551;1,72
198456;2556;1,84
198457;2543;1,51
198458;2559;1,92
198459;2546;1,59
198460;2557;1,87
198461;2551;1,72
198462;2553;1,77
198463;2549;1,66
198464;2559;1,92
198465;2545;1,56
198466;2553;1,77
198467;2555;1,82
198468;2545;1,56
198469;2553;1,77
198470;2559;1,92
198471;2549;1,66
198472;2559;1,92
198473;2547;1,61
198474;2598;2,90
198475;2546;1,59
198476;2554;1,79
198477;2549;1,66
198478;2602;3,01
198479;2550;1,69
198480;2559;1,92
198481;2550;1,69
198482;2559;1,92
198483;2555;1,82
198484;2559;1,92
198485;2551;1,72
198486;2559;1,92
198487;2548;1,64
198488;2559;1,92
198489;2551;1,72
198490;2559;1,92
198491;2548;1,64
198492;2559;1,92
198493;2549;1,66
198494;2559;1,92
198495;2554;1,79
198496;2587;2,63
198497;2557;1,87
198498;2559;1,92
198499;2559;1,92
198500;2559;1,92
198501;2556;1,84
198502;2559;1,92
198503;2559;1,92
198504;2559;1,92
198505;2559;1,92
198506;2559;1,92
198507;2557;1,87
198508;2559;1,92
198509;2551;1,72
198510;2559;1,92
198511;2558;1,89
198512;2559;1,92
198513;2551;1,72
198514;2559;1,92
198515;2555;1,82
198516;2587;2,63
198517;2559;1,92
198518;2584;2,55
198519;2553;1,77
198520;2583;2,53
198521;2559;1,92
198522;2583;2,53
198523;2559;1,92
198524;2581;2,47
198525;2559;1,92
198526;2592;2,75
198527;2559;1,92
198528;2559;1,92
198529;2559;1,92
198530;2559;1,92
198531;2559;1,92
198532;2559;1,92
198533;2559;1,92
198534;2592;2,75
198535;2559;1,92
198536;2559;1,92
198537;2559;1,92
198538;2559;1,92
198539;2559;1,92
198540;2590;2,70
198541;2559;1,92
198542;2559;1,92
198543;2559;1,92
198544;2559;1,92
198545;2559;1,92
198546;2559;1,92
198547;2559;1,92
198548;2583;2,53
198549;2559;1,92
198550;2559;1,92
198551;2559;1,92
198552;2581;2,47
198553;2559;1,92
198554;2591;2,73
198555;2559;1,92
198556;2587;2,63
198557;2559;1,92
198558;2559;1,92
198559;2559;1,92
198560;2591;2,73
198561;2559;1,92
198562;2591;2,73
198563;2559;1,92
198564;2590;2,70
198565;2559;1,92
198566;2559;1,92
198567;2559;1,92
198568;2610;3,21
198569;2559;1,92
198570;2587;2,63
198571;2559;1,92
198572;2559;1,92
198573;2559;1,92
198574;2559;1,92
198575;2559;1,92
198576;2591;2,73
198577;2559;1,92
198578;2559;1,92
198579;2559;1,92
198580;2593;2,78
198581;2559;1,92
198582;2611;3,23
198583;2559;1,92
198584;2591;2,73
198585;2581;2,47
198586;2599;2,93
198587;2559;1,92
198588;2590;2,70
198589;2559;1,92
198590;2559;1,92
198591;2559;1,92
198592;2559;1,92
198593;2559;1,92
198594;2590;2,70
198595;2559;1,92
198596;2559;1,92
198597;2583;2,53
198598;2589;2,68
198599;2559;1,92
198600;2599;2,93
198601;2559;1,92
198602;2583;2,53
198603;2583;2,53
198604;2586;2,60
198605;2559;1,92
198606;2597;2,88
198607;2583;2,53
198608;2603;3,03
198609;2585;2,58
198610;2608;3,16
198611;2559;1,92
198612;2589;2,68
198613;2559;1,92
198614;2605;3,08
198615;2559;1,92
198616;2586;2,60
198617;2583;2,53
198618;2559;1,92
198619;2559;1,92
198620;2559;1,92
198621;2591;2,73
198622;2592;2,75
198623;2559;1,92
198624;2592;2,75
198625;2581;2,47
198626;2603;3,03
198627;2587;2,63
198628;2597;2,88
198629;2559;1,92
198630;2581;2,47
198631;2581;2,47
198632;2599;2,93
198633;2559;1,92
198634;2603;3,03
198635;2559;1,92
198636;2582;2,50
198637;2588;2,65
198638;2582;2,50
198639;2559;1,92
198640;2583;2,53
198641;2584;2,55
198642;2593;2,78
198643;2582;2,50
198644;2609;3,18
198645;2580;2,45
198646;2597;2,88
198647;2585;2,58
198648;2607;3,13
198649;2584;2,55
198650;2590;2,70
198651;2559;1,92
198652;2605;3,08
198653;2582;2,50
198654;2592;2,75
198655;2581;2,47
198656;2587;2,63
198657;2559;1,92
198658;2601;2,98
198659;2559;1,92
198660;2592;2,75
198661;2559;1,92
198662;2587;2,63
198663;2559;1,92
198664;2587;2,63
198665;2587;2,63
198666;2590;2,70
198667;2559;1,92
198668;2601;2,98
198669;2588;2,65
198670;2609;3,18
198671;2582;2,50
198672;2594;2,80
198673;2583;2,53
198674;2606;3,11
198675;2583;2,53
198676;2589;2,68
198677;2559;1,92
198678;2598;2,90
198679;2592;2,75
198680;2624;3,56
198681;2583;2,53
198682;2603;3,03
198683;2587;2,63
198684;2605;3,08
198685;2581;2,47
198686;2643;4,04
198687;2584;2,55
198688;2602;3,01
198689;2559;1,92
198690;2605;3,08
198691;2589;2,68
198692;2586;2,60
198693;2582;2,50
198694;2598;2,90
198695;2583;2,53
198696;2598;2,90
198697;2585;2,58
198698;2592;2,75
198699;2583;2,53
198700;2595;2,83
198701;2585;2,58
198702;2608;3,16
198703;2587;2,63
198704;2598;2,90
198705;2580;2,45
198706;2614;3,31
198707;2592;2,75
198708;2608;3,16
198709;2590;2,70
198710;2600;2,96
198711;2587;2,63
198712;2586;2,60
198713;2591;2,73
198714;2596;2,85
198715;2590;2,70
198716;2596;2,85
198717;2585;2,58
198718;2608;3,16
198719;2597;2,88
198720;2608;3,16
198721;2592;2,75
198722;2598;2,90
198723;2582;2,50
198724;2599;2,93
198725;2591;2,73
198726;2608;3,16
198727;2587;2,63
198728;2605;3,08
198729;2591;2,73
198730;2615;3,34
198731;2583;2,53
198732;2595;2,83
198733;2593;2,78
198734;2601;2,98
198735;2587;2,63
198736;2601;2,98
198737;2587;2,63
198738;2599;2,93
198739;2590;2,70
198740;2597;2,88
198741;2599;2,93
198742;2614;3,31
198743;2587;2,63
198744;2593;2,78
198745;2589;2,68
198746;2596;2,85
198747;2593;2,78
198748;2603;3,03
198749;2599;2,93
198750;2615;3,34
198751;2593;2,78
198752;2639;3,94
198753;2592;2,75
198754;2608;3,16
198755;2591;2,73
198756;2604;3,06
198757;2594;2,80
198758;2607;3,13
198759;2598;2,90
198760;2608;3,16
198761;2591;2,73
198762;2608;3,16
198763;2589;2,68
198764;2617;3,39
198765;2589;2,68
198766;2595;2,83
198767;2593;2,78
198768;2597;2,88
198769;2594;2,80
198770;2602;3,01
198771;2592;2,75
198772;2609;3,18
198773;2590;2,70
198774;2601;2,98
198775;2589;2,68
198776;2605;3,08
198777;2588;2,65
198778;2607;3,13
198779;2598;2,90
198780;2592;2,75
198781;2599;2,93
198782;2598;2,90
198783;2589;2,68
198784;2611;3,23
198785;2586;2,60
198786;2592;2,75
198787;2591;2,73
198788;2605;3,08
198789;2592;2,75
198790;2614;3,31
198791;2595;2,83
198792;2597;2,88
198793;2594;2,80
198794;2608;3,16
198795;2591;2,73
198796;2608;3,16
198797;2602;3,01
198798;2603;3,03
198799;2590;2,70
198800;2615;3,34
198801;2593;2,78
198802;2592;2,75
198803;2595;2,83
198804;2608;3,16
198805;2592;2,75
198806;2596;2,85
198807;2588;2,65
198808;2607;3,13
198809;2592;2,75
198810;2597;2,88
198811;2598;2,90
198812;2599;2,93
198813;2594;2,80
198814;2613;3,28
198815;2595;2,83
198816;2598;2,90
198817;2593;2,78
198818;2605;3,08
198819;2594;2,80
198820;2608;3,16
198821;2598;2,90
198822;2602;3,01
198823;2601;2,98
198824;2601;2,98
198825;2593;2,78
198826;2604;3,06
198827;2598;2,90
198828;2623;3,54
198829;2596;2,85
198830;2606;3,11
198831;2595;2,83
198832;2609;3,18
198833;2603;3,03
198834;2608;3,16
198835;2605;3,08
198836;2599;2,93
198837;2597;2,88
198838;2602;3,01
198839;2601;2,98
198840;2608;3,16
198841;2606;3,11
198842;2609;3,18
198843;2599;2,93
198844;2608;3,16
198845;2603;3,03
198846;2621;3,49
198847;2595;2,83
198848;2606;3,11
198849;2603;3,03
198850;2618;3,41
198851;2595;2,83
198852;2610;3,21
198853;2595;2,83
198854;2622;3,51
198855;2596;2,85
198856;2613;3,28
198857;2598;2,90
198858;2617;3,39
