Tempo_ms;ADC_Bruto;Forca_kg
151257;2588;2,65
151258;2559;1,92
151259;2559;1,92
151260;2593;2,78
151261;2559;1,92
151262;2594;2,80
151263;2582;2,50
151264;2559;1,92
151265;2559;1,92
151266;2620;3,46
151267;2585;2,58
151268;2582;2,50
151269;2559;1,92
151270;2559;1,92
151271;2602;3,01
151272;2559;1,92
151273;2559;1,92
151274;2607;3,13
151275;2590;2,70
151276;2609;3,18
151277;2623;3,54
151278;2586;2,60
151279;2582;2,50
151280;2559;1,92
151281;2586;2,60
151282;2594;2,80
151283;2559;1,92
151284;2591;2,73
151285;2559;1,92
151286;2585;2,58
151287;2608;3,16
151288;2559;1,92
151289;2559;1,92
151290;2589;2,68
151291;2591;2,73
151292;2559;1,92
151293;2601;2,98
151294;2559;1,92
151295;2604;3,06
151296;2559;1,92
151297;2596;2,85
151298;2593;2,78
151299;2598;2,90
151300;2608;3,16
151301;2559;1,92
151302;2559;1,92
151303;2559;1,92
151304;2559;1,92
151305;2595;2,83
151306;2559;1,92
151307;2585;2,58
151308;2587;2,63
151309;2603;3,03
151310;2588;2,65
151311;2601;2,98
151312;2559;1,92
151313;2599;2,93
151314;2608;3,16
151315;2602;3,01
151316;2587;2,63
151317;2559;1,92
151318;2599;2,93
151319;2601;2,98
151320;2559;1,92
151321;2582;2,50
151322;2585;2,58
151323;2594;2,80
151324;2559;1,92
151325;2586;2,60
151326;2591;2,73
151327;2588;2,65
151328;2604;3,06
151329;2585;2,58
151330;2559;1,92
151331;2606;3,11
151332;2583;2,53
151333;2559;1,92
151334;2583;2,53
151335;2581;2,47
151336;2581;2,47
151337;2559;1,92
151338;2603;3,03
151339;2590;2,70
151340;2591;2,73
151341;2597;2,88
151342;2596;2,85
151343;2586;2,60
151344;2593;2,78
151345;2559;1,92
151346;2559;1,92
151347;2586;2,60
151348;2559;1,92
151349;2603;3,03
151350;2590;2,70
151351;2559;1,92
151352;2592;2,75
151353;2586;2,60
151354;2559;1,92
151355;2585;2,58
151356;2559;1,92
151357;2559;1,92
151358;2585;2,58
151359;2559;1,92
151360;2594;2,80
151361;2581;2,47
151362;2585;2,58
151363;2559;1,92
151364;2592;2,75
151365;2559;1,92
151366;2589;2,68
151367;2581;2,47
151368;2559;1,92
151369;2595;2,83
151370;2586;2,60
151371;2559;1,92
151372;2587;2,63
151373;2595;2,83
151374;2582;2,50
151375;2597;2,88
151376;2605;3,08
151377;2559;1,92
151378;2595;2,83
151379;2587;2,63
151380;2559;1,92
151381;2593;2,78
151382;2597;2,88
151383;2587;2,63
151384;2595;2,83
151385;2559;1,92
151386;2559;1,92
151387;2595;2,83
151388;2598;2,90
151389;2583;2,53
151390;2581;2,47
151391;2601;2,98
151392;2593;2,78
151393;2592;2,75
151394;2639;3,94
151395;2559;1,92
151396;2585;2,58
151397;2589;2,68
151398;2582;2,50
151399;2605;3,08
151400;2589;2,68
151401;2608;3,16
151402;2608;3,16
151403;2582;2,50
151404;2608;3,16
151405;2559;1,92
151406;2608;3,16
151407;2606;3,11
151408;2602;3,01
151409;2559;1,92
151410;2607;3,13
151411;2602;3,01
151412;2594;2,80
151413;2598;2,90
151414;2559;1,92
151415;2592;2,75
151416;2603;3,03
151417;2587;2,63
151418;2589;2,68
151419;2608;3,16
151420;2585;2,58
151421;2594;2,80
151422;2599;2,93
151423;2605;3,08
151424;2591;2,73
151425;2598;2,90
151426;2600;2,96
151427;2559;1,92
151428;2591;2,73
151429;2597;2,88
151430;2582;2,50
151431;2559;1,92
151432;2606;3,11
151433;2559;1,92
151434;2587;2,63
151435;2559;1,92
151436;2559;1,92
151437;2559;1,92
151438;2559;1,92
151439;2590;2,70
151440;2593;2,78
151441;2586;2,60
