Tempo_ms;ADC_Bruto;Forca_kg
283678;2465;0,00
283679;2474;0,00
283680;2469;0,00
283681;2466;0,00
283682;2466;0,00
283683;2470;0,00
283684;2471;0,00
283685;2473;0,00
283686;2471;0,00
283687;2464;0,00
283688;2480;0,00
283689;2481;0,00
283690;2467;0,00
283691;2466;0,00
283692;2467;0,00
283693;2466;0,00
283694;2477;0,00
283695;2469;0,00
283696;2469;0,00
283697;2476;0,00
283698;2477;0,00
283699;2470;0,00
283700;2475;0,00
283701;2466;0,00
283702;2470;0,00
283703;2467;0,00
283704;2470;0,00
283705;2481;0,00
283706;2466;0,00
283707;2470;0,00
283708;2466;0,00
283709;2476;0,00
283710;2464;0,00
283711;2479;0,00
283712;2466;0,00
283713;2464;0,00
283714;2477;0,00
283715;2469;0,00
283716;2469;0,00
283717;2480;0,00
283718;2482;0,00
283719;2477;0,00
283720;2473;0,00
283721;2466;0,00
283722;2474;0,00
283723;2487;0,10
283724;2462;0,00
283725;2469;0,00
283726;2473;0,00
283727;2463;0,00
283728;2469;0,00
283729;2466;0,00
283730;2471;0,00
283731;2467;0,00
283732;2469;0,00
283733;2469;0,00
283734;2469;0,00
283735;2471;0,00
283736;2473;0,00
283737;2473;0,00
283738;2463;0,00
283739;2470;0,00
283740;2459;0,00
283741;2469;0,00
283742;2463;0,00
283743;2471;0,00
283744;2473;0,00
283745;2471;0,00
283746;2461;0,00
283747;2467;0,00
283748;2449;0,00
283749;2467;0,00
283750;2465;0,00
283751;2466;0,00
283752;2463;0,00
283753;2461;0,00
283754;2469;0,00
283755;2464;0,00
283756;2465;0,00
283757;2460;0,00
283758;2467;0,00
283759;2461;0,00
283760;2463;0,00
283761;2465;0,00
283762;2470;0,00
283763;2462;0,00
283764;2471;0,00
283765;2470;0,00
283766;2464;0,00
283767;2471;0,00
283768;2475;0,00
283769;2459;0,00
283770;2464;0,00
283771;2463;0,00
283772;2448;0,00
283773;2470;0,00
283774;2464;0,00
283775;2464;0,00
283776;2467;0,00
283777;2487;0,10
283778;2465;0,00
283779;2481;0,00
283780;2464;0,00
283781;2461;0,00
283782;2467;0,00
283783;2478;0,00
283784;2462;0,00
283785;2463;0,00
283786;2461;0,00
283787;2461;0,00
283788;2470;0,00
283789;2484;0,02
283790;2471;0,00
283791;2465;0,00
283792;2466;0,00
283793;2466;0,00
283794;2459;0,00
283795;2471;0,00
283796;2464;0,00
283797;2470;0,00
283798;2463;0,00
283799;2469;0,00
283800;2467;0,00
283801;2463;0,00
283802;2462;0,00
283803;2471;0,00
283804;2463;0,00
283805;2464;0,00
283806;2459;0,00
283807;2459;0,00
283808;2464;0,00
283809;2465;0,00
283810;2463;0,00
283811;2471;0,00
283812;2463;0,00
283813;2467;0,00
283814;2463;0,00
283815;2467;0,00
283816;2461;0,00
283817;2470;0,00
283818;2476;0,00
283819;2461;0,00
283820;2464;0,00
283821;2475;0,00
283822;2477;0,00
283823;2454;0,00
283824;2463;0,00
283825;2459;0,00
283826;2462;0,00
283827;2465;0,00
283828;2466;0,00
283829;2464;0,00
283830;2463;0,00
283831;2467;0,00
283832;2467;0,00
283833;2484;0,02
283834;2465;0,00
283835;2466;0,00
283836;2448;0,00
283837;2466;0,00
283838;2462;0,00
283839;2461;0,00
283840;2463;0,00
283841;2465;0,00
283842;2462;0,00
283843;2461;0,00
283844;2466;0,00
283845;2471;0,00
283846;2463;0,00
283847;2466;0,00
283848;2460;0,00
283849;2465;0,00
283850;2474;0,00
283851;2467;0,00
283852;2470;0,00
283853;2471;0,00
283854;2474;0,00
283855;2479;0,00
283856;2461;0,00
283857;2462;0,00
283858;2469;0,00
283859;2479;0,00
283860;2466;0,00
283861;2464;0,00
283862;2467;0,00
283863;2474;0,00
283864;2468;0,00
283865;2475;0,00
283866;2465;0,00
283867;2475;0,00
283868;2465;0,00
283869;2466;0,00
283870;2464;0,00
283871;2471;0,00
283872;2464;0,00
283873;2485;0,05
283874;2475;0,00
283875;2465;0,00
283876;2472;0,00
283877;2464;0,00
283878;2480;0,00
283879;2477;0,00
283880;2467;0,00
283881;2480;0,00
283882;2469;0,00
283883;2462;0,00
283884;2460;0,00
283885;2465;0,00
283886;2464;0,00
283887;2474;0,00
283888;2471;0,00
283889;2465;0,00
283890;2480;0,00
283891;2468;0,00
283892;2469;0,00
283893;2470;0,00
283894;2480;0,00
283895;2464;0,00
283896;2465;0,00
283897;2478;0,00
283898;2471;0,00
283899;2476;0,00
283900;2467;0,00
283901;2467;0,00
283902;2463;0,00
283903;2477;0,00
283904;2466;0,00
283905;2471;0,00
283906;2487;0,10
283907;2466;0,00
283908;2467;0,00
283909;2467;0,00
283910;2465;0,00
283911;2473;0,00
283912;2463;0,00
283913;2472;0,00
283914;2464;0,00
283915;2480;0,00
283916;2462;0,00
283917;2468;0,00
283918;2475;0,00
283919;2474;0,00
283920;2467;0,00
283921;2480;0,00
283922;2479;0,00
283923;2465;0,00
283924;2469;0,00
283925;2473;0,00
283926;2477;0,00
283927;2478;0,00
283928;2457;0,00
283929;2479;0,00
283930;2463;0,00
283931;2475;0,00
283932;2471;0,00
283933;2480;0,00
283934;2485;0,05
283935;2470;0,00
283936;2480;0,00
283937;2467;0,00
283938;2484;0,02
283939;2469;0,00
283940;2473;0,00
283941;2471;0,00
283942;2470;0,00
283943;2469;0,00
283944;2478;0,00
283945;2466;0,00
283946;2466;0,00
283947;2467;0,00
283948;2480;0,00
283949;2471;0,00
283950;2470;0,00
283951;2463;0,00
283952;2481;0,00
283953;2478;0,00
283954;2462;0,00
283955;2459;0,00
283956;2464;0,00
283957;2459;0,00
283958;2485;0,05
283959;2465;0,00
283960;2463;0,00
283961;2470;0,00
283962;2470;0,00
283963;2485;0,05
283964;2471;0,00
283965;2469;0,00
283966;2481;0,00
283967;2480;0,00
283968;2464;0,00
283969;2463;0,00
283970;2465;0,00
283971;2471;0,00
283972;2464;0,00
283973;2469;0,00
283974;2474;0,00
283975;2458;0,00
283976;2471;0,00
283977;2470;0,00
283978;2454;0,00
283979;2470;0,00
283980;2459;0,00
283981;2464;0,00
283982;2460;0,00
283983;2463;0,00
283984;2463;0,00
283985;2458;0,00
283986;2480;0,00
283987;2477;0,00
283988;2463;0,00
283989;2473;0,00
283990;2469;0,00
283991;2470;0,00
283992;2463;0,00
283993;2460;0,00
283994;2463;0,00
283995;2470;0,00
283996;2475;0,00
283997;2459;0,00
283998;2475;0,00
283999;2469;0,00
284000;2483;0,00
284001;2474;0,00
284002;2463;0,00
284003;2462;0,00
284004;2462;0,00
284005;2458;0,00
284006;2461;0,00
284007;2467;0,00
284008;2479;0,00
284009;2463;0,00
284010;2461;0,00
284011;2466;0,00
284012;2466;0,00
284013;2471;0,00
284014;2463;0,00
284015;2469;0,00
284016;2465;0,00
284017;2462;0,00
284018;2467;0,00
284019;2485;0,05
284020;2471;0,00
284021;2483;0,00
284022;2467;0,00
284023;2454;0,00
284024;2467;0,00
284025;2471;0,00
284026;2466;0,00
284027;2467;0,00
284028;2461;0,00
284029;2482;0,00
284030;2467;0,00
284031;2461;0,00
284032;2464;0,00
284033;2485;0,05
284034;2481;0,00
284035;2478;0,00
284036;2460;0,00
284037;2475;0,00
284038;2471;0,00
284039;2458;0,00
284040;2461;0,00
284041;2470;0,00
284042;2474;0,00
284043;2461;0,00
284044;2482;0,00
284045;2463;0,00
284046;2470;0,00
284047;2461;0,00
284048;2463;0,00
284049;2458;0,00
284050;2448;0,00
284051;2463;0,00
284052;2458;0,00
284053;2461;0,00
284054;2457;0,00
284055;2462;0,00
284056;2463;0,00
284057;2465;0,00
284058;2465;0,00
284059;2465;0,00
284060;2466;0,00
284061;2457;0,00
284062;2463;0,00
284063;2477;0,00
284064;2471;0,00
284065;2468;0,00
284066;2464;0,00
284067;2463;0,00
284068;2461;0,00
284069;2455;0,00
284070;2470;0,00
284071;2466;0,00
284072;2466;0,00
284073;2470;0,00
284074;2474;0,00
284075;2473;0,00
284076;2471;0,00
284077;2469;0,00
284078;2466;0,00
284079;2470;0,00
284080;2462;0,00
284081;2465;0,00
284082;2458;0,00
284083;2459;0,00
284084;2459;0,00
284085;2460;0,00
284086;2464;0,00
284087;2464;0,00
284088;2463;0,00
284089;2463;0,00
284090;2471;0,00
284091;2459;0,00
284092;2462;0,00
284093;2465;0,00
284094;2467;0,00
284095;2460;0,00
284096;2480;0,00
284097;2467;0,00
284098;2469;0,00
284099;2464;0,00
284100;2463;0,00
284101;2458;0,00
284102;2460;0,00
284103;2464;0,00
284104;2465;0,00
284105;2457;0,00
284106;2465;0,00
284107;2462;0,00
284108;2468;0,00
284109;2465;0,00
284110;2462;0,00
284111;2461;0,00
284112;2461;0,00
284113;2467;0,00
284114;2459;0,00
284115;2466;0,00
284116;2457;0,00
284117;2462;0,00
284118;2461;0,00
284119;2458;0,00
284120;2459;0,00
284121;2462;0,00
284122;2474;0,00
284123;2459;0,00
284124;2458;0,00
284125;2457;0,00
284126;2462;0,00
284127;2455;0,00
284128;2478;0,00
284129;2466;0,00
284130;2462;0,00
284131;2457;0,00
284132;2459;0,00
284133;2468;0,00
284134;2476;0,00
284135;2457;0,00
284136;2465;0,00
284137;2457;0,00
284138;2466;0,00
284139;2458;0,00
284140;2463;0,00
284141;2465;0,00
284142;2458;0,00
284143;2480;0,00
284144;2463;0,00
284145;2455;0,00
284146;2461;0,00
284147;2463;0,00
284148;2455;0,00
284149;2471;0,00
284150;2457;0,00
284151;2467;0,00
284152;2459;0,00
284153;2475;0,00
284154;2462;0,00
284155;2463;0,00
284156;2459;0,00
284157;2467;0,00
284158;2470;0,00
284159;2461;0,00
284160;2449;0,00
284161;2461;0,00
284162;2457;0,00
284163;2473;0,00
284164;2459;0,00
284165;2455;0,00
284166;2460;0,00
284167;2465;0,00
284168;2452;0,00
284169;2464;0,00
284170;2452;0,00
284171;2473;0,00
284172;2464;0,00
284173;2466;0,00
284174;2458;0,00
284175;2464;0,00
284176;2462;0,00
284177;2457;0,00
284178;2455;0,00
284179;2464;0,00
284180;2462;0,00
284181;2458;0,00
284182;2469;0,00
284183;2463;0,00
284184;2465;0,00
284185;2464;0,00
284186;2459;0,00
284187;2465;0,00
284188;2465;0,00
284189;2461;0,00
284190;2462;0,00
284191;2454;0,00
284192;2455;0,00
284193;2460;0,00
284194;2455;0,00
284195;2471;0,00
284196;2455;0,00
284197;2460;0,00
284198;2464;0,00
284199;2457;0,00
284200;2455;0,00
284201;2462;0,00
284202;2458;0,00
284203;2464;0,00
284204;2463;0,00
284205;2459;0,00
284206;2459;0,00
284207;2458;0,00
284208;2461;0,00
284209;2455;0,00
284210;2457;0,00
284211;2457;0,00
284212;2463;0,00
284213;2459;0,00
284214;2473;0,00
284215;2463;0,00
284216;2463;0,00
284217;2459;0,00
284218;2459;0,00
284219;2459;0,00
284220;2461;0,00
284221;2455;0,00
284222;2460;0,00
284223;2460;0,00
284224;2448;0,00
284225;2461;0,00
284226;2463;0,00
284227;2462;0,00
284228;2459;0,00
284229;2459;0,00
284230;2455;0,00
284231;2475;0,00
284232;2467;0,00
284233;2474;0,00
284234;2463;0,00
284235;2451;0,00
284236;2457;0,00
284237;2467;0,00
284238;2459;0,00
284239;2469;0,00
284240;2453;0,00
284241;2460;0,00
284242;2455;0,00
284243;2462;0,00
284244;2462;0,00
284245;2466;0,00
284246;2461;0,00
284247;2468;0,00
284248;2460;0,00
284249;2467;0,00
284250;2469;0,00
284251;2464;0,00
284252;2457;0,00
284253;2464;0,00
284254;2465;0,00
284255;2469;0,00
284256;2463;0,00
284257;2458;0,00
284258;2460;0,00
284259;2459;0,00
284260;2459;0,00
284261;2458;0,00
284262;2469;0,00
284263;2464;0,00
284264;2463;0,00
284265;2461;0,00
284266;2459;0,00
284267;2480;0,00
284268;2463;0,00
284269;2459;0,00
284270;2464;0,00
284271;2478;0,00
284272;2467;0,00
284273;2476;0,00
284274;2462;0,00
284275;2475;0,00
284276;2445;0,00
284277;2448;0,00
284278;2463;0,00
284279;2477;0,00
284280;2471;0,00
284281;2454;0,00
284282;2459;0,00
284283;2467;0,00
284284;2464;0,00
284285;2465;0,00
284286;2455;0,00
284287;2464;0,00
284288;2479;0,00
284289;2465;0,00
284290;2467;0,00
284291;2461;0,00
284292;2477;0,00
284293;2462;0,00
284294;2457;0,00
284295;2466;0,00
284296;2464;0,00
284297;2480;0,00
284298;2470;0,00
284299;2465;0,00
284300;2461;0,00
284301;2464;0,00
284302;2459;0,00
284303;2461;0,00
284304;2471;0,00
284305;2460;0,00
284306;2465;0,00
284307;2466;0,00
284308;2458;0,00
284309;2465;0,00
284310;2463;0,00
284311;2468;0,00
284312;2460;0,00
284313;2460;0,00
284314;2462;0,00
284315;2464;0,00
284316;2461;0,00
284317;2464;0,00
284318;2459;0,00
284319;2459;0,00
284320;2458;0,00
284321;2469;0,00
284322;2468;0,00
284323;2471;0,00
284324;2451;0,00
284325;2459;0,00
284326;2462;0,00
284327;2463;0,00
284328;2460;0,00
284329;2480;0,00
284330;2457;0,00
284331;2458;0,00
284332;2459;0,00
284333;2459;0,00
284334;2461;0,00
284335;2468;0,00
284336;2465;0,00
284337;2459;0,00
284338;2453;0,00
284339;2465;0,00
284340;2481;0,00
284341;2470;0,00
284342;2457;0,00
284343;2459;0,00
284344;2462;0,00
284345;2459;0,00
284346;2455;0,00
284347;2463;0,00
284348;2453;0,00
284349;2478;0,00
284350;2469;0,00
284351;2463;0,00
284352;2459;0,00
284353;2465;0,00
284354;2459;0,00
284355;2464;0,00
284356;2459;0,00
284357;2467;0,00
284358;2460;0,00
284359;2462;0,00
284360;2470;0,00
284361;2462;0,00
284362;2457;0,00
284363;2464;0,00
284364;2459;0,00
284365;2463;0,00
284366;2461;0,00
284367;2464;0,00
284368;2465;0,00
284369;2465;0,00
284370;2453;0,00
284371;2461;0,00
284372;2463;0,00
284373;2469;0,00
284374;2459;0,00
284375;2463;0,00
284376;2462;0,00
284377;2470;0,00
284378;2468;0,00
284379;2459;0,00
284380;2459;0,00
284381;2459;0,00
284382;2455;0,00
284383;2475;0,00
284384;2451;0,00
284385;2457;0,00
284386;2457;0,00
284387;2469;0,00
284388;2463;0,00
284389;2459;0,00
284390;2460;0,00
284391;2461;0,00
284392;2453;0,00
284393;2463;0,00
284394;2457;0,00
284395;2458;0,00
284396;2451;0,00
284397;2459;0,00
284398;2462;0,00
284399;2473;0,00
284400;2461;0,00
284401;2463;0,00
284402;2465;0,00
284403;2467;0,00
284404;2463;0,00
284405;2463;0,00
284406;2459;0,00
284407;2462;0,00
284408;2463;0,00
284409;2453;0,00
284410;2451;0,00
284411;2458;0,00
284412;2464;0,00
284413;2450;0,00
284414;2473;0,00
284415;2469;0,00
284416;2465;0,00
284417;2475;0,00
284418;2458;0,00
284419;2473;0,00
284420;2450;0,00
284421;2454;0,00
284422;2471;0,00
284423;2465;0,00
284424;2459;0,00
284425;2465;0,00
284426;2451;0,00
284427;2461;0,00
284428;2461;0,00
284429;2461;0,00
284430;2458;0,00
284431;2462;0,00
284432;2470;0,00
284433;2475;0,00
284434;2454;0,00
284435;2464;0,00
284436;2455;0,00
284437;2457;0,00
284438;2459;0,00
284439;2460;0,00
284440;2475;0,00
284441;2477;0,00
284442;2458;0,00
284443;2455;0,00
284444;2454;0,00
284445;2467;0,00
284446;2454;0,00
284447;2466;0,00
284448;2458;0,00
284449;2467;0,00
284450;2469;0,00
284451;2470;0,00
284452;2455;0,00
284453;2463;0,00
284454;2465;0,00
284455;2456;0,00
284456;2462;0,00
284457;2455;0,00
284458;2463;0,00
284459;2461;0,00
284460;2450;0,00
284461;2461;0,00
284462;2458;0,00
284463;2474;0,00
284464;2458;0,00
284465;2459;0,00
284466;2460;0,00
284467;2468;0,00
284468;2467;0,00
284469;2464;0,00
284470;2451;0,00
284471;2461;0,00
284472;2461;0,00
284473;2505;0,55
284474;2462;0,00
284475;2465;0,00
284476;2453;0,00
284477;2464;0,00
284478;2461;0,00
284479;2470;0,00
284480;2453;0,00
284481;2454;0,00
284482;2463;0,00
284483;2449;0,00
284484;2458;0,00
284485;2464;0,00
284486;2463;0,00
284487;2451;0,00
284488;2452;0,00
284489;2456;0,00
284490;2462;0,00
284491;2454;0,00
284492;2461;0,00
284493;2465;0,00
284494;2454;0,00
284495;2453;0,00
284496;2455;0,00
284497;2463;0,00
284498;2459;0,00
284499;2468;0,00
284500;2457;0,00
284501;2455;0,00
284502;2455;0,00
284503;2455;0,00
284504;2454;0,00
284505;2461;0,00
284506;2461;0,00
284507;2451;0,00
284508;2464;0,00
284509;2458;0,00
284510;2462;0,00
284511;2461;0,00
284512;2478;0,00
284513;2456;0,00
284514;2451;0,00
284515;2454;0,00
284516;2454;0,00
284517;2459;0,00
284518;2459;0,00
284519;2451;0,00
284520;2459;0,00
284521;2455;0,00
284522;2455;0,00
284523;2471;0,00
284524;2480;0,00
284525;2463;0,00
284526;2457;0,00
284527;2459;0,00
284528;2455;0,00
284529;2467;0,00
284530;2471;0,00
284531;2462;0,00
284532;2461;0,00
284533;2460;0,00
284534;2464;0,00
284535;2459;0,00
284536;2448;0,00
284537;2476;0,00
284538;2462;0,00
284539;2465;0,00
284540;2458;0,00
284541;2454;0,00
284542;2453;0,00
284543;2463;0,00
284544;2464;0,00
284545;2464;0,00
284546;2462;0,00
284547;2459;0,00
284548;2458;0,00
284549;2452;0,00
284550;2458;0,00
284551;2458;0,00
284552;2457;0,00
284553;2462;0,00
284554;2456;0,00
284555;2461;0,00
284556;2465;0,00
284557;2481;0,00
284558;2460;0,00
284559;2466;0,00
284560;2469;0,00
284561;2451;0,00
284562;2462;0,00
284563;2465;0,00
284564;2461;0,00
284565;2459;0,00
284566;2471;0,00
284567;2455;0,00
284568;2464;0,00
284569;2453;0,00
284570;2477;0,00
284571;2455;0,00
284572;2453;0,00
284573;2474;0,00
284574;2450;0,00
284575;2464;0,00
284576;2459;0,00
284577;2461;0,00
284578;2459;0,00
284579;2455;0,00
284580;2457;0,00
284581;2455;0,00
284582;2475;0,00
284583;2461;0,00
284584;2461;0,00
284585;2455;0,00
284586;2465;0,00
284587;2460;0,00
284588;2468;0,00
284589;2461;0,00
284590;2460;0,00
284591;2455;0,00
284592;2464;0,00
284593;2455;0,00
284594;2458;0,00
284595;2463;0,00
284596;2459;0,00
284597;2461;0,00
284598;2467;0,00
284599;2459;0,00
284600;2463;0,00
284601;2453;0,00
284602;2479;0,00
284603;2460;0,00
284604;2464;0,00
284605;2461;0,00
284606;2455;0,00
284607;2474;0,00
284608;2461;0,00
284609;2467;0,00
284610;2457;0,00
284611;2462;0,00
284612;2463;0,00
284613;2466;0,00
284614;2463;0,00
284615;2464;0,00
284616;2453;0,00
284617;2477;0,00
284618;2458;0,00
284619;2462;0,00
284620;2458;0,00
284621;2458;0,00
284622;2459;0,00
284623;2455;0,00
284624;2462;0,00
284625;2465;0,00
284626;2453;0,00
284627;2464;0,00
284628;2458;0,00
284629;2454;0,00
284630;2455;0,00
284631;2463;0,00
284632;2454;0,00
284633;2467;0,00
284634;2459;0,00
284635;2470;0,00
284636;2467;0,00
284637;2475;0,00
284638;2475;0,00
284639;2467;0,00
284640;2463;0,00
284641;2464;0,00
284642;2463;0,00
284643;2459;0,00
284644;2451;0,00
284645;2464;0,00
284646;2460;0,00
284647;2467;0,00
284648;2453;0,00
284649;2459;0,00
284650;2467;0,00
284651;2467;0,00
284652;2455;0,00
284653;2464;0,00
284654;2464;0,00
284655;2449;0,00
284656;2475;0,00
284657;2466;0,00
284658;2462;0,00
284659;2457;0,00
284660;2459;0,00
284661;2454;0,00
284662;2460;0,00
284663;2458;0,00
284664;2458;0,00
284665;2463;0,00
284666;2455;0,00
284667;2480;0,00
284668;2455;0,00
284669;2461;0,00
284670;2464;0,00
284671;2469;0,00
284672;2469;0,00
284673;2462;0,00
284674;2461;0,00
284675;2449;0,00
284676;2453;0,00
284677;2459;0,00
284678;2452;0,00
284679;2463;0,00
284680;2457;0,00
284681;2454;0,00
284682;2457;0,00
284683;2467;0,00
284684;2459;0,00
284685;2463;0,00
284686;2462;0,00
284687;2463;0,00
284688;2455;0,00
284689;2457;0,00
284690;2459;0,00
284691;2458;0,00
284692;2461;0,00
284693;2464;0,00
284694;2455;0,00
284695;2469;0,00
284696;2469;0,00
284697;2465;0,00
284698;2461;0,00
284699;2470;0,00
284700;2457;0,00
284701;2455;0,00
284702;2457;0,00
284703;2463;0,00
284704;2449;0,00
284705;2463;0,00
284706;2470;0,00
284707;2454;0,00
284708;2467;0,00
284709;2458;0,00
284710;2455;0,00
284711;2466;0,00
284712;2454;0,00
284713;2470;0,00
284714;2454;0,00
284715;2461;0,00
284716;2461;0,00
284717;2457;0,00
284718;2465;0,00
284719;2462;0,00
284720;2466;0,00
284721;2463;0,00
284722;2461;0,00
284723;2469;0,00
284724;2467;0,00
284725;2475;0,00
284726;2480;0,00
284727;2462;0,00
284728;2457;0,00
284729;2473;0,00
284730;2459;0,00
284731;2465;0,00
284732;2455;0,00
284733;2464;0,00
284734;2460;0,00
284735;2459;0,00
284736;2458;0,00
284737;2459;0,00
284738;2466;0,00
284739;2467;0,00
284740;2459;0,00
284741;2467;0,00
284742;2457;0,00
284743;2473;0,00
284744;2457;0,00
284745;2451;0,00
284746;2461;0,00
284747;2463;0,00
284748;2465;0,00
284749;2462;0,00
284750;2466;0,00
284751;2480;0,00
284752;2463;0,00
284753;2475;0,00
284754;2460;0,00
284755;2455;0,00
284756;2460;0,00
284757;2460;0,00
284758;2461;0,00
284759;2466;0,00
284760;2463;0,00
284761;2459;0,00
284762;2450;0,00
284763;2459;0,00
284764;2462;0,00
284765;2453;0,00
284766;2458;0,00
284767;2467;0,00
284768;2458;0,00
284769;2469;0,00
284770;2466;0,00
284771;2463;0,00
284772;2459;0,00
284773;2458;0,00
284774;2458;0,00
284775;2462;0,00
284776;2452;0,00
284777;2462;0,00
284778;2471;0,00
284779;2459;0,00
284780;2459;0,00
284781;2471;0,00
284782;2467;0,00
284783;2460;0,00
284784;2458;0,00
284785;2466;0,00
284786;2464;0,00
284787;2469;0,00
284788;2457;0,00
284789;2453;0,00
284790;2462;0,00
284791;2469;0,00
284792;2452;0,00
284793;2459;0,00
284794;2459;0,00
284795;2467;0,00
284796;2460;0,00
284797;2463;0,00
284798;2479;0,00
284799;2463;0,00
284800;2452;0,00
284801;2471;0,00
284802;2455;0,00
284803;2460;0,00
284804;2461;0,00
284805;2458;0,00
284806;2485;0,05
284807;2466;0,00
284808;2454;0,00
284809;2472;0,00
284810;2452;0,00
284811;2458;0,00
284812;2464;0,00
284813;2466;0,00
284814;2466;0,00
284815;2459;0,00
284816;2453;0,00
284817;2456;0,00
284818;2455;0,00
284819;2457;0,00
284820;2459;0,00
284821;2460;0,00
284822;2458;0,00
284823;2462;0,00
284824;2461;0,00
284825;2462;0,00
284826;2459;0,00
284827;2464;0,00
284828;2462;0,00
284829;2455;0,00
284830;2461;0,00
284831;2463;0,00
284832;2464;0,00
284833;2477;0,00
284834;2463;0,00
284835;2455;0,00
284836;2464;0,00
284837;2464;0,00
284838;2462;0,00
